,Tmc_Image,Tmc_File_Location,Tmc_Corners,Tmc_Polygon,Ohrc_Image,Ohrc_File_Location,Ohrc_Corners,Ohrc_Polygon,Intersecting_Corners,Intersecting_Polygon
77,ch2_tmc_nca_20211224T2344291544_b_brw_d18.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2021/dir_2021/20211224/ch2_tmc_nca_20211224T2344291544_b_brw_d18.png,"(array([278.410133, 100.8737  , 103.572946, 277.106217, 278.410133]), array([-59.548367, -74.489512, -74.45007 , -59.530364, -59.548367]))","SingleSphericalPolygon(array([[ 0.07412513, -0.50136083, -0.8620573 ],
       [-0.05044637,  0.26261344, -0.96358152],
       [-0.06291339,  0.26059112, -0.9633972 ],
       [ 0.06273064, -0.50318653, -0.86189801],
       [ 0.07412513, -0.50136083, -0.8620573 ]]), array([ 0.00608904, -0.13076083, -0.99139524]))",ch2_ohr_ncp_20220128T0018149733_d_img_d18.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20220128/ch2_ohr_ncp_20220128T0018149733_b_brw_d18.png,"(array([212.889392, 239.887491, 228.93109 , 208.023841, 212.889392]), array([-88.772235, -89.522128, -89.585552, -88.795326, -88.772235]))","SingleSphericalPolygon(array([[-0.01799261, -0.01163521, -0.99977042],
       [-0.00418435, -0.00721475, -0.99996522],
       [-0.00475211, -0.00545342, -0.99997384],
       [-0.01855896, -0.00987788, -0.99977897],
       [-0.01799261, -0.01163521, -0.99977042]]), array([-0.01137266, -0.00854455, -0.99989882]))","(array([220.90434579, 208.023841  , 212.889392  , 229.51558445,
       220.90434579]), array([-89.45415878, -88.795326  , -88.772235  , -89.39096777,
       -89.45415878]))","[SingleSphericalPolygon(array([[-0.00720023, -0.00623799, -0.99995462],
       [-0.01855896, -0.00987788, -0.99977897],
       [-0.01799261, -0.01163521, -0.99977042],
       [-0.00690106, -0.00808455, -0.99994351],
       [-0.00720023, -0.00623799, -0.99995462]]), array([-0.01273023, -0.00898137, -0.99987863]))]"
78,ch2_tmc_ncn_20211115T1549013919_b_brw_d18.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2021/dir_2021/20211115/ch2_tmc_ncn_20211115T1549013919_b_brw_d18.png,"(array([ 82.278785,  83.575677, 281.027983, 296.546081,  82.278785]), array([-58.310378, -58.331308, -87.822309, -87.537109, -58.310378]))","SingleSphericalPolygon(array([[ 0.07057804,  0.52055475, -0.85090627],
       [ 0.05874341,  0.52170989, -0.85109811],
       [ 0.00726872, -0.03729704, -0.99927779],
       [ 0.01920508, -0.03844197, -0.99907626],
       [ 0.07057804,  0.52055475, -0.85090627]]), array([ 0.04067571,  0.252507  , -0.96673973]))",ch2_ohr_ncp_20230314T2248163763_d_img_d32.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20230314/ch2_ohr_ncp_20230314T2248163763_b_brw_d32.png,"(array([273.106798, 305.659389, 307.654321, 272.914801, 273.106798]), array([-88.690804, -88.433594, -88.520899, -88.792505, -88.690804]))","SingleSphericalPolygon(array([[ 0.00123829, -0.02281421, -0.99973896],
       [ 0.01593567, -0.02221004, -0.99962631],
       [ 0.01576864, -0.02043589, -0.99966681],
       [ 0.00107159, -0.02104594, -0.99977794],
       [ 0.00123829, -0.02281421, -0.99973896]]), array([ 0.0085037 , -0.02162564, -0.99972997]))","(array([291.08225678, 305.659389  , 307.654321  , 293.11868275,
       291.08225678]), array([-88.61767703, -88.433594  , -88.520899  , -88.70882668,
       -88.61767703]))","[SingleSphericalPolygon(array([[ 0.0086775 , -0.02250902, -0.99970898],
       [ 0.01593567, -0.02221004, -0.99962631],
       [ 0.01576864, -0.02043589, -0.99966681],
       [ 0.00884742, -0.02072375, -0.99974609],
       [ 0.0086775 , -0.02250902, -0.99970898]]), array([ 0.01222315, -0.0214726 , -0.99969471]))]"
79,ch2_tmc_ncf_20211115T0955366538_b_brw_d18.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2021/dir_2021/20211115/ch2_tmc_ncf_20211115T0955366538_b_brw_d18.png,"(array([ 85.390281,  86.718449, 277.690204, 288.224384,  85.390281]), array([-60.006734, -60.028267, -86.453605, -86.271197, -60.006734]))","SingleSphericalPolygon(array([[ 0.04017582,  0.49828117, -0.86608416],
       [ 0.02859682,  0.49875353, -0.86627197],
       [ 0.00827747, -0.06130042, -0.99808504],
       [ 0.02033867, -0.06177179, -0.99788305],
       [ 0.04017582,  0.49828117, -0.86608416]]), array([ 0.02529784,  0.228151  , -0.97329705]))",ch2_ohr_ncp_20230314T2248163763_d_img_d32.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20230314/ch2_ohr_ncp_20230314T2248163763_b_brw_d32.png,"(array([273.106798, 305.659389, 307.654321, 272.914801, 273.106798]), array([-88.690804, -88.433594, -88.520899, -88.792505, -88.690804]))","SingleSphericalPolygon(array([[ 0.00123829, -0.02281421, -0.99973896],
       [ 0.01593567, -0.02221004, -0.99962631],
       [ 0.01576864, -0.02043589, -0.99966681],
       [ 0.00107159, -0.02104594, -0.99977794],
       [ 0.00123829, -0.02281421, -0.99973896]]), array([ 0.0085037 , -0.02162564, -0.99972997]))","(array([307.654321  , 295.51451657, 293.57344473, 305.659389  ,
       307.654321  ]), array([-88.520899  , -88.68688863, -88.59565165, -88.433594  ,
       -88.520899  ]))","[SingleSphericalPolygon(array([[ 0.01576864, -0.02043589, -0.99966681],
       [ 0.00987088, -0.02068124, -0.99973739],
       [ 0.00980136, -0.02246281, -0.99969963],
       [ 0.01593567, -0.02221004, -0.99962631],
       [ 0.01576864, -0.02043589, -0.99966681]]), array([ 0.01278507, -0.02144945, -0.99968818]))]"
80,ch2_tmc_ncf_20211115T1549013919_b_brw_d18.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2021/dir_2021/20211115/ch2_tmc_ncf_20211115T1549013919_b_brw_d18.png,"(array([ 82.07462 ,  83.582873, 273.430475, 284.47329 ,  82.07462 ]), array([-59.906249, -59.930854, -86.25419 , -86.06306 , -59.906249]))","SingleSphericalPolygon(array([[ 0.06913694,  0.49662709, -0.86520611],
       [ 0.05599976,  0.49790551, -0.86542136],
       [ 0.00390918, -0.06521309, -0.9978637 ],
       [ 0.01715973, -0.06647958, -0.99764022],
       [ 0.06913694,  0.49662709, -0.86520611]]), array([ 0.03816888,  0.22542726, -0.97351204]))",ch2_ohr_ncp_20230314T2248163763_d_img_d32.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20230314/ch2_ohr_ncp_20230314T2248163763_b_brw_d32.png,"(array([273.106798, 305.659389, 307.654321, 272.914801, 273.106798]), array([-88.690804, -88.433594, -88.520899, -88.792505, -88.690804]))","SingleSphericalPolygon(array([[ 0.00123829, -0.02281421, -0.99973896],
       [ 0.01593567, -0.02221004, -0.99962631],
       [ 0.01576864, -0.02043589, -0.99966681],
       [ 0.00107159, -0.02104594, -0.99977794],
       [ 0.00123829, -0.02281421, -0.99973896]]), array([ 0.0085037 , -0.02162564, -0.99972997]))","(array([291.43322566, 289.49103167, 305.659389  , 307.654321  ,
       291.43322566]), array([-88.72250571, -88.63004869, -88.433594  , -88.520899  ,
       -88.72250571]))","[SingleSphericalPolygon(array([[ 0.00814683, -0.02075283, -0.99975144],
       [ 0.00797709, -0.02253781, -0.99971417],
       [ 0.01593567, -0.02221004, -0.99962631],
       [ 0.01576864, -0.02043589, -0.99966681],
       [ 0.00814683, -0.02075283, -0.99975144]]), array([ 0.01187296, -0.02148703, -0.99969862]))]"
81,ch2_tmc_ncn_20211115T1945316759_b_brw_d18.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2021/dir_2021/20211115/ch2_tmc_ncn_20211115T1945316759_b_brw_d18.png,"(array([ 80.114124,  81.409247, 278.866057, 294.398932,  80.114124]), array([-58.30732 , -58.328258, -87.820302, -87.534416, -58.30732 ]))","SingleSphericalPolygon(array([[ 0.0901976 ,  0.51756219, -0.85087824],
       [ 0.07843004,  0.51916115, -0.85107017],
       [ 0.00586195, -0.03757928, -0.99927646],
       [ 0.01777072, -0.03917729, -0.99907424],
       [ 0.0901976 ,  0.51756219, -0.85087824]]), array([ 0.05019273,  0.25079916, -0.96673702]))",ch2_ohr_ncp_20230314T2248163763_d_img_d32.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20230314/ch2_ohr_ncp_20230314T2248163763_b_brw_d32.png,"(array([273.106798, 305.659389, 307.654321, 272.914801, 273.106798]), array([-88.690804, -88.433594, -88.520899, -88.792505, -88.690804]))","SingleSphericalPolygon(array([[ 0.00123829, -0.02281421, -0.99973896],
       [ 0.01593567, -0.02221004, -0.99962631],
       [ 0.01576864, -0.02043589, -0.99966681],
       [ 0.00107159, -0.02104594, -0.99977794],
       [ 0.00123829, -0.02281421, -0.99973896]]), array([ 0.0085037 , -0.02162564, -0.99972997]))","(array([291.34088088, 289.24585979, 305.659389  , 307.654321  ,
       291.34088088]), array([-88.72321501, -88.6318418 , -88.433594  , -88.520899  ,
       -88.72321501]))","[SingleSphericalPolygon(array([[ 0.00810887, -0.0207544 , -0.99975172],
       [ 0.00787026, -0.0225422 , -0.99971491],
       [ 0.01593567, -0.02221004, -0.99962631],
       [ 0.01576864, -0.02043589, -0.99966681],
       [ 0.00810887, -0.0207544 , -0.99975172]]), array([ 0.01181955, -0.02148922, -0.99969921]))]"
82,ch2_tmc_ncn_20211129T2251026842_b_brw_d18.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2021/dir_2021/20211129/ch2_tmc_ncn_20211129T2251026842_b_brw_d18.png,"(array([226.564384,  46.834494,  50.234582, 225.222472, 226.564384]), array([-58.297402, -76.058653, -76.031475, -58.287549, -58.297402]))","SingleSphericalPolygon(array([[-0.36130879, -0.3815979 , -0.85078728],
       [ 0.16482114,  0.17572857, -0.97054287],
       [ 0.15440337,  0.18554829, -0.97042848],
       [-0.37024925, -0.37313573, -0.8506969 ],
       [-0.36130879, -0.3815979 , -0.85078728]]), array([-0.11224205, -0.10635298, -0.98797306]))",ch2_ohr_ncp_20220129T0150171705_d_img_d18.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20220129/ch2_ohr_ncp_20220129T0150171705_b_brw_d18.png,"(array([191.771039, 219.7999  , 196.58624 , 186.258058, 191.771039]), array([-88.954023, -89.750728, -89.793474, -88.963442, -88.954023]))","SingleSphericalPolygon(array([[-0.01787084, -0.00372399, -0.99983337],
       [-0.0033425 , -0.00278486, -0.99999054],
       [-0.00345457, -0.00102895, -0.9999935 ],
       [-0.01798256, -0.00197197, -0.99983636],
       [-0.01787084, -0.00372399, -0.99983337]]), array([-0.01066299, -0.00237653, -0.99994032]))","(array([196.58624   , 186.258058  , 191.771039  , 216.48512506,
       214.92372584, 196.58624   ]), array([-89.793474  , -88.963442  , -88.954023  , -89.72876749,
       -89.76449892, -89.793474  ]))","[SingleSphericalPolygon(array([[-0.00345457, -0.00102895, -0.9999935 ],
       [-0.01798256, -0.00197197, -0.99983636],
       [-0.01787084, -0.00372399, -0.99983337],
       [-0.00380609, -0.00281483, -0.9999888 ],
       [-0.00337006, -0.00235306, -0.99999155],
       [-0.00345457, -0.00102895, -0.9999935 ]]), array([-0.01066299, -0.00237653, -0.99994032]))]"
83,ch2_tmc_ncn_20211129T2251026842_b_brw_d18.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2021/dir_2021/20211129/ch2_tmc_ncn_20211129T2251026842_b_brw_d18.png,"(array([226.564384,  46.834494,  50.234582, 225.222472, 226.564384]), array([-58.297402, -76.058653, -76.031475, -58.287549, -58.297402]))","SingleSphericalPolygon(array([[-0.36130879, -0.3815979 , -0.85078728],
       [ 0.16482114,  0.17572857, -0.97054287],
       [ 0.15440337,  0.18554829, -0.97042848],
       [-0.37024925, -0.37313573, -0.8506969 ],
       [-0.36130879, -0.3815979 , -0.85078728]]), array([-0.11224205, -0.10635298, -0.98797306]))",ch2_ohr_ncp_20220128T0018149733_d_img_d18.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20220128/ch2_ohr_ncp_20220128T0018149733_b_brw_d18.png,"(array([212.889392, 239.887491, 228.93109 , 208.023841, 212.889392]), array([-88.772235, -89.522128, -89.585552, -88.795326, -88.772235]))","SingleSphericalPolygon(array([[-0.01799261, -0.01163521, -0.99977042],
       [-0.00418435, -0.00721475, -0.99996522],
       [-0.00475211, -0.00545342, -0.99997384],
       [-0.01855896, -0.00987788, -0.99977897],
       [-0.01799261, -0.01163521, -0.99977042]]), array([-0.01137266, -0.00854455, -0.99989882]))","(array([221.4938294 , 208.023841  , 212.889392  , 222.99443758,
       221.4938294 ]), array([-89.46696622, -88.795326  , -88.772235  , -89.24819072,
       -89.46696622]))","[SingleSphericalPolygon(array([[-0.00696824, -0.00616364, -0.99995673],
       [-0.01855896, -0.00987788, -0.99977897],
       [-0.01799261, -0.01163521, -0.99977042],
       [-0.00959709, -0.00894769, -0.99991391],
       [-0.00696824, -0.00616364, -0.99995673]]), array([-0.01407817, -0.00941288, -0.99985659]))]"
84,ch2_tmc_nca_20210528T0113235934_b_brw_hw1.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2021/dir_2021/20210528/ch2_tmc_nca_20210528T0113235934_b_brw_hw1.png,"(array([144.00563 , 229.591207, 317.616601,  55.890652, 144.00563 ]), array([-73.483311, -73.421148, -75.225635, -75.226229, -73.483311]))","SingleSphericalPolygon(array([[-0.23001559,  0.16708158, -0.95873697],
       [-0.1849644 , -0.21726487, -0.95842796],
       [ 0.18836565, -0.17190141, -0.96693758],
       [ 0.14299915,  0.21113465, -0.96694023],
       [-0.23001559,  0.16708158, -0.95873697]]), array([-0.02162363, -0.00250234, -0.99976305]))",ch2_ohr_ncp_20230314T2248163763_d_img_d32.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20230314/ch2_ohr_ncp_20230314T2248163763_b_brw_d32.png,"(array([273.106798, 305.659389, 307.654321, 272.914801, 273.106798]), array([-88.690804, -88.433594, -88.520899, -88.792505, -88.690804]))","SingleSphericalPolygon(array([[ 0.00123829, -0.02281421, -0.99973896],
       [ 0.01593567, -0.02221004, -0.99962631],
       [ 0.01576864, -0.02043589, -0.99966681],
       [ 0.00107159, -0.02104594, -0.99977794],
       [ 0.00123829, -0.02281421, -0.99973896]]), array([ 0.0085037 , -0.02162564, -0.99972997]))","(array([272.914801, 273.106798, 305.659389, 307.654321, 272.914801]), array([-88.792505, -88.690804, -88.433594, -88.520899, -88.792505]))","[SingleSphericalPolygon(array([[ 0.00107159, -0.02104594, -0.99977794],
       [ 0.00123829, -0.02281421, -0.99973896],
       [ 0.01593567, -0.02221004, -0.99962631],
       [ 0.01576864, -0.02043589, -0.99966681],
       [ 0.00107159, -0.02104594, -0.99977794]]), array([ 0.00850387, -0.02162859, -0.99972991]))]"
85,ch2_tmc_nca_20210528T0113235934_b_brw_hw1.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2021/dir_2021/20210528/ch2_tmc_nca_20210528T0113235934_b_brw_hw1.png,"(array([144.00563 , 229.591207, 317.616601,  55.890652, 144.00563 ]), array([-73.483311, -73.421148, -75.225635, -75.226229, -73.483311]))","SingleSphericalPolygon(array([[-0.23001559,  0.16708158, -0.95873697],
       [-0.1849644 , -0.21726487, -0.95842796],
       [ 0.18836565, -0.17190141, -0.96693758],
       [ 0.14299915,  0.21113465, -0.96694023],
       [-0.23001559,  0.16708158, -0.95873697]]), array([-0.02162363, -0.00250234, -0.99976305]))",ch2_ohr_ncp_20211222T2023166276_d_img_d32.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20211222/ch2_ohr_ncp_20211222T2023166276_b_brw_d32.png,"(array([312.353166, 312.064758, 310.816866, 311.282101, 312.353166]), array([-84.11086 , -84.937274, -84.932089, -84.106415, -84.11086 ]))","SingleSphericalPolygon(array([[ 0.06912416, -0.075825  , -0.99472228],
       [ 0.05912238, -0.065513  , -0.99609869],
       [ 0.05774053, -0.06685326, -0.9960907 ],
       [ 0.06774564, -0.07716184, -0.99471432],
       [ 0.06912416, -0.075825  , -0.99472228]]), array([ 0.06343403, -0.07134102, -0.99543286]))","(array([310.816866, 311.282101, 312.353166, 312.064758, 310.816866]), array([-84.932089, -84.106415, -84.11086 , -84.937274, -84.932089]))","[SingleSphericalPolygon(array([[ 0.05774053, -0.06685326, -0.9960907 ],
       [ 0.06774564, -0.07716184, -0.99471432],
       [ 0.06912416, -0.075825  , -0.99472228],
       [ 0.05912238, -0.065513  , -0.99609869],
       [ 0.05774053, -0.06685326, -0.9960907 ]]), array([ 0.06343403, -0.07134102, -0.99543286]))]"
86,ch2_tmc_nca_20210528T0113235934_b_brw_hw1.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2021/dir_2021/20210528/ch2_tmc_nca_20210528T0113235934_b_brw_hw1.png,"(array([144.00563 , 229.591207, 317.616601,  55.890652, 144.00563 ]), array([-73.483311, -73.421148, -75.225635, -75.226229, -73.483311]))","SingleSphericalPolygon(array([[-0.23001559,  0.16708158, -0.95873697],
       [-0.1849644 , -0.21726487, -0.95842796],
       [ 0.18836565, -0.17190141, -0.96693758],
       [ 0.14299915,  0.21113465, -0.96694023],
       [-0.23001559,  0.16708158, -0.95873697]]), array([-0.02162363, -0.00250234, -0.99976305]))",ch2_ohr_ncp_20211223T0019163816_d_img_d32.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20211223/ch2_ohr_ncp_20211223T0019163816_b_brw_d32.png,"(array([311.372254, 311.281487, 309.96395 , 310.242641, 311.372254]), array([-84.151013, -84.975525, -84.97389 , -84.149752, -84.151013]))","SingleSphericalPolygon(array([[ 0.0673552 , -0.0764741 , -0.99479394],
       [ 0.05778253, -0.06581535, -0.99615738],
       [ 0.05627219, -0.06714835, -0.99615488],
       [ 0.06584862, -0.0778038 , -0.9947917 ],
       [ 0.0673552 , -0.0764741 , -0.99479394]]), array([ 0.06181533, -0.07181312, -0.99550075]))","(array([311.281487, 309.96395 , 310.242641, 311.372254, 311.281487]), array([-84.975525, -84.97389 , -84.149752, -84.151013, -84.975525]))","[SingleSphericalPolygon(array([[ 0.05778253, -0.06581535, -0.99615738],
       [ 0.05627219, -0.06714835, -0.99615488],
       [ 0.06584862, -0.0778038 , -0.9947917 ],
       [ 0.0673552 , -0.0764741 , -0.99479394],
       [ 0.05778253, -0.06581535, -0.99615738]]), array([ 0.06181533, -0.07181312, -0.99550075]))]"
87,ch2_tmc_nca_20210528T0113235934_b_brw_hw1.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2021/dir_2021/20210528/ch2_tmc_nca_20210528T0113235934_b_brw_hw1.png,"(array([144.00563 , 229.591207, 317.616601,  55.890652, 144.00563 ]), array([-73.483311, -73.421148, -75.225635, -75.226229, -73.483311]))","SingleSphericalPolygon(array([[-0.23001559,  0.16708158, -0.95873697],
       [-0.1849644 , -0.21726487, -0.95842796],
       [ 0.18836565, -0.17190141, -0.96693758],
       [ 0.14299915,  0.21113465, -0.96694023],
       [-0.23001559,  0.16708158, -0.95873697]]), array([-0.02162363, -0.00250234, -0.99976305]))",ch2_ohr_ncp_20220129T0150171705_d_img_d18.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20220129/ch2_ohr_ncp_20220129T0150171705_b_brw_d18.png,"(array([191.771039, 219.7999  , 196.58624 , 186.258058, 191.771039]), array([-88.954023, -89.750728, -89.793474, -88.963442, -88.954023]))","SingleSphericalPolygon(array([[-0.01787084, -0.00372399, -0.99983337],
       [-0.0033425 , -0.00278486, -0.99999054],
       [-0.00345457, -0.00102895, -0.9999935 ],
       [-0.01798256, -0.00197197, -0.99983636],
       [-0.01787084, -0.00372399, -0.99983337]]), array([-0.01066299, -0.00237653, -0.99994032]))","(array([219.7999  , 196.58624 , 186.258058, 191.771039, 219.7999  ]), array([-89.750728, -89.793474, -88.963442, -88.954023, -89.750728]))","[SingleSphericalPolygon(array([[-0.0033425 , -0.00278486, -0.99999054],
       [-0.00345457, -0.00102895, -0.9999935 ],
       [-0.01798256, -0.00197197, -0.99983636],
       [-0.01787084, -0.00372399, -0.99983337],
       [-0.0033425 , -0.00278486, -0.99999054]]), array([-0.01066299, -0.00237653, -0.99994032]))]"
88,ch2_tmc_nca_20210528T0113235934_b_brw_hw1.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2021/dir_2021/20210528/ch2_tmc_nca_20210528T0113235934_b_brw_hw1.png,"(array([144.00563 , 229.591207, 317.616601,  55.890652, 144.00563 ]), array([-73.483311, -73.421148, -75.225635, -75.226229, -73.483311]))","SingleSphericalPolygon(array([[-0.23001559,  0.16708158, -0.95873697],
       [-0.1849644 , -0.21726487, -0.95842796],
       [ 0.18836565, -0.17190141, -0.96693758],
       [ 0.14299915,  0.21113465, -0.96694023],
       [-0.23001559,  0.16708158, -0.95873697]]), array([-0.02162363, -0.00250234, -0.99976305]))",ch2_ohr_ncp_20220128T0018149733_d_img_d18.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20220128/ch2_ohr_ncp_20220128T0018149733_b_brw_d18.png,"(array([212.889392, 239.887491, 228.93109 , 208.023841, 212.889392]), array([-88.772235, -89.522128, -89.585552, -88.795326, -88.772235]))","SingleSphericalPolygon(array([[-0.01799261, -0.01163521, -0.99977042],
       [-0.00418435, -0.00721475, -0.99996522],
       [-0.00475211, -0.00545342, -0.99997384],
       [-0.01855896, -0.00987788, -0.99977897],
       [-0.01799261, -0.01163521, -0.99977042]]), array([-0.01137266, -0.00854455, -0.99989882]))","(array([239.887491, 228.93109 , 208.023841, 212.889392, 239.887491]), array([-89.522128, -89.585552, -88.795326, -88.772235, -89.522128]))","[SingleSphericalPolygon(array([[-0.00418435, -0.00721475, -0.99996522],
       [-0.00475211, -0.00545342, -0.99997384],
       [-0.01855896, -0.00987788, -0.99977897],
       [-0.01799261, -0.01163521, -0.99977042],
       [-0.00418435, -0.00721475, -0.99996522]]), array([-0.01137266, -0.00854455, -0.99989882]))]"
